track_id,OPTIMISM,PESSIMISM,LOVE,HATE,JOY,SORROW,HOPE,DESPAIR,STRENGTH,WEAKNESS,BRAVERY,FEAR,SUCCESS,FAILURE,GRATITUDE,ENTITLEMENT,FORGIVENESS,RESENTMENT,PEACE,CHAOS
5kqXQHIgQ6UfFP9LfqPNgG,0.5303399562835693,0.4696600139141083,0.9801164269447327,0.019883576780557632,0.8443496227264404,0.15565042197704315,0.7879514098167419,0.21204854547977448,0.7256507277488708,0.27434924244880676,0.8643295168876648,0.135670468211174,0.6071152687072754,0.3928847312927246,0.6055570244789124,0.39444294571876526,0.5991930961608887,0.40080687403678894,0.6289210915565491,0.3710789084434509
603N4XGJUTbK760GLCvIIs,0.581322431564331,0.4186774790287018,0.7369345426559448,0.2630654275417328,0.6015214323997498,0.39847856760025024,0.6004766821861267,0.3995232880115509,0.5416623950004578,0.45833757519721985,0.5661047697067261,0.43389520049095154,0.5913357734680176,0.4086642861366272,0.7981542944908142,0.2018457055091858,0.580216646194458,0.4197833836078644,0.5082593560218811,0.4917406141757965
6fOxrKUo3f9OX2z6YrBpwy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4GvyP7CnBJEV2t7L7vOkjw,0.538433849811554,0.46156612038612366,0.5086403489112854,0.4913596510887146,0.6406376957893372,0.35936227440834045,0.6879705190658569,0.3120294511318207,0.5413086414337158,0.4586913585662842,0.7473053932189941,0.25269457697868347,0.6935598850250244,0.3064401149749756,0.5458317995071411,0.4541681706905365,0.5644089579582214,0.4355911314487457,0.8663967847824097,0.13360324501991272
66eFGhs8LXeBgrXk0YgRJK,0.5354735255241394,0.4645264148712158,0.5367063283920288,0.4632936418056488,0.5738782286643982,0.4261218011379242,0.541607677936554,0.45839229226112366,0.5192540884017944,0.48074591159820557,0.58138108253479,0.41861894726753235,0.5636587142944336,0.4363413155078888,0.5982500314712524,0.40174993872642517,0.6384955644607544,0.36150437593460083,0.6650739908218384,0.3349260091781616
44deyFcIU1jArZyFhOznh9,0.508169949054718,0.491830050945282,0.970317006111145,0.029683055356144905,0.9019465446472168,0.0980534479022026,0.7491503357887268,0.2508496940135956,0.5328641533851624,0.46713581681251526,0.7887364029884338,0.21126361191272736,0.6607236266136169,0.33927640318870544,0.6734349727630615,0.3265649974346161,0.5051105618476868,0.4948894679546356,0.5485174655914307,0.45148253440856934
3GI4aSJU8HrTM6msYXz1MT,0.6657571792602539,0.3342428505420685,0.961753785610199,0.03824615851044655,0.6057708859443665,0.39422911405563354,0.5219883322715759,0.4780116379261017,0.718877375125885,0.2811226546764374,0.7369154095649719,0.2630845606327057,0.5295881628990173,0.4704117774963379,0.5247557759284973,0.47524428367614746,0.6182229518890381,0.3817770183086395,0.7608655691146851,0.23913446068763733
5xghdTMuqQPqtDJ0bn3zkn,0.5382207036018372,0.4617793560028076,0.9340683817863464,0.06593155860900879,0.7850684523582458,0.21493156254291534,0.5897430777549744,0.41025686264038086,0.7058238387107849,0.2941761910915375,0.5145590901374817,0.4854409992694855,0.6771098375320435,0.32289016246795654,0.6758682727813721,0.32413172721862793,0.555633008480072,0.44436702132225037,0.5575004816055298,0.4424994885921478
0yK8sWD6cfrc7pGfaPIcZH,0.5063152313232422,0.4936847686767578,0.8035609126091003,0.19643916189670563,0.8709650635719299,0.12903493642807007,0.830273449420929,0.16972653567790985,0.6303247213363647,0.36967527866363525,0.6715947985649109,0.3284052014350891,0.6242925524711609,0.37570738792419434,0.6738864779472351,0.3261134922504425,0.6717382669448853,0.32826173305511475,0.5848562717437744,0.4151437282562256
3E5ndyOfO6vFDEIE42HA8o,0.5223467350006104,0.47765326499938965,0.7481909990310669,0.25180894136428833,0.8088017106056213,0.1911982297897339,0.8821266889572144,0.11787330359220505,0.857951283454895,0.1420487016439438,0.618671715259552,0.381328284740448,0.8022746443748474,0.19772538542747498,0.6152006983757019,0.3847992718219757,0.5002199411392212,0.4997800588607788,0.8295904994010925,0.17040947079658508
